Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
San Antonio Spurs,Oklahoma City Thunder,0021900113,121,0.571,0.456,0.314,0.778,47.5,21.5,15.4,6.5,5.5,1.4,107.6,105.5,0.548,112,0.429,0.436,0.346,0.737,47.1,18.3,16.0,7.3,5.0,3.2,102.0,98.5,0.538,1,11/07/2019
Phoenix Suns,Miami Heat,0021900114,108,0.714,0.471,0.377,0.819,41.1,26.3,16.0,8.3,3.7,8.1,108.9,101.1,0.587,124,0.714,0.463,0.39,0.716,43.5,24.7,18.3,9.6,6.3,6.7,106.1,99.9,0.574,0,11/07/2019
LA Clippers,Portland Trail Blazers,0021900115,107,0.625,0.471,0.354,0.785,43.9,20.9,15.6,7.0,4.4,4.1,111.5,106.7,0.577,101,0.429,0.465,0.387,0.814,42.7,16.9,14.3,6.5,5.3,-0.8,109.0,109.5,0.573,1,11/07/2019
Charlotte Hornets,Boston Celtics,0021900112,87,0.571,0.459,0.377,0.703,41.6,23.4,17.4,5.9,3.4,-5.6,105.7,111.7,0.561,108,0.833,0.44,0.357,0.757,45.3,21.8,11.8,7.2,6.4,5.6,108.3,102.8,0.546,0,11/07/2019
Los Angeles Lakers,Miami Heat,0021900126,95,0.857,0.47,0.317,0.765,44.0,22.7,14.6,8.7,8.1,9.5,106.9,98.2,0.558,80,0.75,0.473,0.405,0.724,43.1,24.3,17.9,9.5,6.1,7.8,108.1,100.7,0.585,1,11/08/2019
Orlando Magic,Memphis Grizzlies,0021900117,118,0.25,0.407,0.266,0.778,47.7,21.4,14.2,8.8,6.5,-4.7,96.8,101.3,0.493,86,0.286,0.447,0.294,0.774,44.4,23.5,16.7,8.2,5.8,-7.2,101.4,108.6,0.533,1,11/08/2019
New Orleans Pelicans,Toronto Raptors,0021900121,104,0.143,0.463,0.379,0.723,41.9,26.0,15.6,8.2,4.6,-4.6,110.6,114.9,0.567,122,0.714,0.466,0.398,0.87,44.4,23.5,16.8,7.3,4.7,5.6,108.8,104.0,0.598,0,11/08/2019
Portland Trail Blazers,Brooklyn Nets,0021900125,115,0.375,0.452,0.372,0.808,43.5,16.9,14.2,6.6,5.1,-1.4,107.5,108.6,0.557,119,0.429,0.473,0.401,0.704,45.4,22.3,18.1,7.3,4.6,0.7,110.3,109.2,0.581,0,11/08/2019
Utah Jazz,Milwaukee Bucks,0021900124,103,0.625,0.463,0.369,0.747,43.1,20.2,17.5,8.0,4.2,4.2,102.2,98.5,0.566,100,0.75,0.477,0.354,0.702,47.7,22.9,13.1,6.6,6.1,9.4,112.4,103.0,0.588,1,11/08/2019
Indiana Pacers,Detroit Pistons,0021900116,112,0.5,0.46,0.344,0.821,43.5,25.4,13.7,7.6,5.5,2.6,106.6,103.9,0.544,106,0.444,0.477,0.397,0.763,42.1,23.9,17.3,6.5,5.2,-2.4,107.8,110.1,0.58,1,11/08/2019
Dallas Mavericks,New York Knicks,0021900122,102,0.714,0.453,0.354,0.753,47.1,24.1,14.8,5.7,3.9,3.9,112.4,108.2,0.568,106,0.125,0.425,0.352,0.663,45.0,19.8,16.6,8.2,4.8,-10.5,100.3,110.8,0.517,0,11/08/2019
Atlanta Hawks,Sacramento Kings,0021900119,109,0.429,0.453,0.29,0.71,43.4,22.3,18.2,8.5,4.7,-2.4,100.3,102.8,0.541,121,0.25,0.432,0.352,0.727,42.4,20.5,16.9,7.5,4.8,-8.4,103.6,111.5,0.533,0,11/08/2019
Denver Nuggets,Philadelphia 76ers,0021900123,100,0.714,0.433,0.348,0.78,45.8,23.4,15.3,7.9,4.5,3.2,105.5,102.9,0.534,97,0.714,0.459,0.333,0.757,44.8,24.0,17.6,10.4,5.4,5.1,106.6,101.6,0.555,1,11/08/2019
Minnesota Timberwolves,Golden State Warriors,0021900120,125,0.571,0.438,0.326,0.762,40.7,22.2,15.2,9.7,4.9,-1.8,106.0,107.6,0.548,119,0.25,0.429,0.344,0.863,44.1,24.8,13.9,6.8,2.7,-9.5,109.0,118.7,0.548,1,11/08/2019
Washington Wizards,Cleveland Cavaliers,0021900118,100,0.286,0.451,0.355,0.841,41.1,24.4,14.9,6.4,4.7,-2.7,109.5,112.5,0.558,113,0.286,0.433,0.349,0.763,45.4,21.5,14.1,6.1,4.2,-5.9,104.6,110.7,0.536,0,11/08/2019
Chicago Bulls,Houston Rockets,0021900129,94,0.333,0.435,0.333,0.709,40.9,22.6,13.9,8.9,4.2,-2.5,103.8,106.3,0.531,117,0.625,0.436,0.33,0.78,42.5,23.1,14.6,7.1,5.1,-1.2,112.2,113.3,0.566,0,11/09/2019
San Antonio Spurs,Boston Celtics,0021900127,115,0.625,0.467,0.327,0.785,47.6,22.8,15.1,6.3,5.2,2.3,109.5,106.5,0.556,135,0.857,0.439,0.35,0.76,46.0,22.7,11.9,8.0,6.2,7.7,107.7,100.0,0.543,0,11/09/2019
Charlotte Hornets,New Orleans Pelicans,0021900128,110,0.5,0.45,0.356,0.704,42.3,23.0,17.7,6.0,4.0,-7.5,102.9,110.7,0.548,115,0.125,0.456,0.361,0.716,42.7,25.1,15.7,8.0,4.7,-6.1,108.7,114.7,0.556,0,11/09/2019
Oklahoma City Thunder,Golden State Warriors,0021900131,114,0.375,0.447,0.357,0.739,45.2,19.3,15.6,7.3,4.7,1.7,103.4,101.5,0.547,108,0.222,0.428,0.337,0.872,43.7,23.5,14.2,7.2,3.3,-8.9,107.7,117.0,0.545,1,11/09/2019
Memphis Grizzlies,Dallas Mavericks,0021900130,122,0.25,0.438,0.305,0.779,43.4,23.4,16.9,7.6,5.7,-10.1,99.7,109.4,0.525,138,0.625,0.448,0.349,0.758,47.0,23.3,14.5,5.5,4.1,2.9,110.9,107.7,0.562,0,11/09/2019
Philadelphia 76ers,Charlotte Hornets,0021900134,114,0.625,0.457,0.351,0.733,45.5,24.5,17.7,10.2,5.7,4.2,105.9,101.9,0.551,106,0.444,0.445,0.354,0.714,41.9,23.2,18.1,6.4,3.8,-7.1,102.9,110.2,0.547,1,11/10/2019
Los Angeles Lakers,Toronto Raptors,0021900139,104,0.875,0.468,0.308,0.771,44.8,23.7,15.1,8.4,7.8,10.2,106.1,96.7,0.553,113,0.75,0.463,0.404,0.87,45.0,23.7,16.7,7.5,4.5,7.0,109.3,102.9,0.597,0,11/10/2019
New York Knicks,Cleveland Cavaliers,0021900136,87,0.222,0.424,0.367,0.653,46.2,19.7,16.0,8.2,4.6,-8.9,100.7,109.6,0.517,108,0.375,0.436,0.336,0.778,45.8,21.2,14.0,6.6,4.3,-3.6,105.9,109.7,0.538,0,11/10/2019
Phoenix Suns,Brooklyn Nets,0021900137,138,0.625,0.468,0.373,0.807,41.0,25.7,15.8,7.7,3.6,5.2,108.7,103.7,0.582,112,0.5,0.465,0.405,0.704,46.1,21.8,17.1,7.1,5.1,1.0,111.3,109.9,0.574,1,11/10/2019
Orlando Magic,Indiana Pacers,0021900133,102,0.333,0.414,0.265,0.788,48.6,21.6,13.6,8.9,6.9,-0.6,99.0,99.5,0.501,109,0.556,0.466,0.339,0.83,43.8,25.3,13.7,7.4,5.8,3.0,107.7,104.4,0.549,0,11/10/2019
Portland Trail Blazers,Atlanta Hawks,0021900138,124,0.333,0.448,0.371,0.827,44.0,16.3,13.8,6.2,5.5,-1.7,108.3,109.7,0.554,113,0.375,0.463,0.293,0.699,42.7,22.6,17.7,8.5,5.0,-3.6,102.4,106.1,0.547,1,11/10/2019
Minnesota Timberwolves,Denver Nuggets,0021900132,98,0.625,0.437,0.318,0.752,41.9,21.5,15.3,9.6,5.4,-0.9,105.8,106.4,0.542,100,0.75,0.435,0.354,0.778,45.4,24.1,14.7,8.2,5.3,3.2,105.3,102.5,0.533,0,11/10/2019
Oklahoma City Thunder,Milwaukee Bucks,0021900135,119,0.444,0.457,0.37,0.745,44.8,20.5,16.0,7.2,4.7,2.2,104.5,102.1,0.559,121,0.667,0.463,0.347,0.706,48.1,21.8,13.0,6.7,5.8,8.1,110.5,102.4,0.574,0,11/10/2019
Golden State Warriors,Utah Jazz,0021900144,108,0.2,0.434,0.335,0.881,42.7,23.3,14.3,7.4,3.6,-8.6,107.6,116.6,0.548,122,0.667,0.456,0.376,0.74,44.2,19.4,17.7,7.4,3.8,4.0,101.6,98.0,0.562,0,11/11/2019
San Antonio Spurs,Memphis Grizzlies,0021900143,109,0.556,0.458,0.345,0.783,48.3,22.8,15.0,5.7,5.5,-0.1,109.4,109.0,0.551,113,0.222,0.448,0.309,0.774,42.7,24.1,16.7,7.8,5.7,-10.7,101.5,111.7,0.534,0,11/11/2019
Boston Celtics,Dallas Mavericks,0021900141,116,0.875,0.448,0.354,0.779,45.4,23.2,11.5,8.3,6.7,9.1,110.4,101.1,0.555,106,0.667,0.458,0.359,0.762,46.7,23.5,14.5,5.7,4.2,4.3,113.1,108.6,0.573,1,11/11/2019
LA Clippers,Toronto Raptors,0021900145,98,0.667,0.467,0.338,0.791,45.1,20.6,15.7,6.8,5.2,4.3,110.4,105.6,0.571,88,0.778,0.465,0.396,0.851,44.7,23.9,16.5,7.3,4.9,7.2,109.6,102.8,0.594,1,11/11/2019
Detroit Pistons,Minnesota Timberwolves,0021900140,114,0.4,0.474,0.396,0.769,41.9,24.3,17.3,6.5,5.1,-2.8,107.9,110.7,0.579,120,0.556,0.428,0.295,0.749,42.7,21.3,14.9,9.4,5.8,-1.0,104.2,104.9,0.53,0,11/11/2019
New Orleans Pelicans,Houston Rockets,0021900142,116,0.222,0.463,0.367,0.714,42.6,24.9,16.7,8.4,4.8,-4.9,108.4,113.4,0.565,122,0.667,0.44,0.34,0.773,43.4,22.3,15.4,7.5,5.3,1.3,111.8,110.2,0.571,0,11/11/2019
Philadelphia 76ers,Cleveland Cavaliers,0021900147,98,0.667,0.466,0.352,0.734,45.8,25.0,18.1,10.0,5.7,4.6,106.7,102.4,0.559,97,0.444,0.436,0.331,0.796,45.8,21.1,14.0,7.1,4.1,-0.9,106.4,107.3,0.541,1,11/12/2019
Chicago Bulls,New York Knicks,0021900149,120,0.3,0.428,0.314,0.723,41.0,22.2,13.9,9.3,4.3,-4.4,101.9,106.5,0.522,102,0.2,0.417,0.359,0.651,46.8,19.6,16.5,8.5,4.9,-10.1,99.4,109.6,0.51,1,11/12/2019
Phoenix Suns,Los Angeles Lakers,0021900151,115,0.667,0.475,0.384,0.805,40.8,26.7,14.8,7.7,3.9,7.4,111.0,103.8,0.59,123,0.778,0.464,0.311,0.757,45.3,24.5,14.7,8.1,7.7,8.1,105.6,98.4,0.548,0,11/12/2019
Miami Heat,Detroit Pistons,0021900148,117,0.667,0.46,0.378,0.727,42.8,23.8,17.5,9.5,5.7,5.4,105.8,100.6,0.57,108,0.364,0.472,0.407,0.772,41.6,24.3,17.3,6.7,5.1,-3.1,108.3,111.6,0.579,1,11/12/2019
Utah Jazz,Brooklyn Nets,0021900152,119,0.7,0.46,0.386,0.749,44.1,20.5,17.1,6.9,3.7,5.0,103.5,98.9,0.57,114,0.444,0.467,0.387,0.72,45.4,22.2,16.9,6.8,4.7,-1.7,110.6,112.0,0.573,1,11/12/2019
Indiana Pacers,Oklahoma City Thunder,0021900146,111,0.6,0.472,0.348,0.829,44.0,26.0,13.3,7.4,5.6,3.4,108.6,104.9,0.553,85,0.4,0.461,0.375,0.743,43.4,21.3,15.8,7.5,4.6,1.8,105.0,103.1,0.563,1,11/12/2019
Sacramento Kings,Portland Trail Blazers,0021900153,107,0.333,0.444,0.374,0.743,42.1,21.4,16.8,7.5,5.1,-6.2,106.5,112.2,0.55,99,0.4,0.446,0.367,0.822,45.1,16.3,14.0,6.5,5.8,-0.5,108.5,108.8,0.552,1,11/12/2019
Denver Nuggets,Atlanta Hawks,0021900150,121,0.778,0.429,0.358,0.767,46.3,24.1,15.2,7.9,5.1,3.0,103.8,101.1,0.524,125,0.333,0.455,0.29,0.702,42.8,22.2,17.3,8.7,5.2,-4.4,102.3,106.5,0.539,0,11/12/2019
Los Angeles Lakers,Golden State Warriors,0021900159,120,0.8,0.472,0.318,0.733,45.2,25.9,14.3,7.7,7.3,8.1,107.3,100.0,0.552,94,0.182,0.438,0.334,0.865,42.8,23.3,13.9,7.4,3.4,-9.1,107.5,116.9,0.547,1,11/13/2019
Boston Celtics,Washington Wizards,0021900156,140,0.889,0.451,0.362,0.777,45.8,23.6,11.3,7.9,6.6,9.3,112.0,102.4,0.559,133,0.25,0.453,0.341,0.828,41.9,24.7,15.4,6.2,4.8,-4.0,108.6,112.8,0.552,1,11/13/2019
Orlando Magic,Philadelphia 76ers,0021900155,112,0.3,0.419,0.282,0.79,47.8,22.3,13.5,8.6,7.3,-1.2,100.0,101.3,0.506,97,0.7,0.464,0.334,0.736,46.0,25.0,17.7,9.9,5.9,4.3,106.3,102.0,0.555,1,11/13/2019
Houston Rockets,LA Clippers,0021900157,102,0.7,0.447,0.336,0.764,43.4,21.6,15.6,7.6,5.3,1.8,111.8,109.8,0.575,93,0.7,0.457,0.324,0.784,47.0,21.0,16.3,7.0,5.4,4.9,109.0,103.7,0.56,1,11/13/2019
Portland Trail Blazers,Toronto Raptors,0021900160,106,0.364,0.446,0.359,0.815,44.7,16.3,14.3,6.3,5.7,-1.1,107.8,108.8,0.551,114,0.7,0.459,0.394,0.835,44.0,24.0,16.3,7.4,5.2,5.5,107.3,102.1,0.583,0,11/13/2019
Minnesota Timberwolves,San Antonio Spurs,0021900158,129,0.6,0.435,0.308,0.752,42.9,21.7,15.1,9.2,5.8,-0.4,105.6,105.6,0.538,114,0.5,0.459,0.351,0.782,47.7,23.4,14.9,5.6,5.4,-0.5,109.5,109.4,0.552,1,11/13/2019
Charlotte Hornets,Memphis Grizzlies,0021900154,117,0.4,0.446,0.361,0.715,40.9,23.1,17.6,6.6,3.5,-7.2,103.2,110.5,0.549,119,0.3,0.454,0.316,0.767,43.1,24.8,16.2,7.7,5.6,-9.3,102.5,111.5,0.539,0,11/13/2019
New York Knicks,Dallas Mavericks,0021900162,106,0.182,0.416,0.355,0.651,45.9,20.3,16.6,8.8,4.5,-10.8,99.4,110.3,0.509,103,0.6,0.454,0.348,0.761,46.9,23.6,13.9,5.4,4.3,2.9,113.2,110.2,0.568,1,11/14/2019
Phoenix Suns,Atlanta Hawks,0021900165,128,0.6,0.475,0.388,0.803,40.6,27.2,14.4,7.3,3.9,5.9,111.4,105.6,0.589,112,0.4,0.462,0.306,0.694,43.0,23.0,17.1,7.9,5.2,-3.5,104.5,107.9,0.549,1,11/14/2019
Cleveland Cavaliers,Miami Heat,0021900161,97,0.4,0.437,0.325,0.797,45.8,20.3,14.0,7.4,3.7,-0.9,105.7,106.8,0.538,108,0.7,0.467,0.384,0.732,42.7,24.8,17.7,9.2,5.3,5.7,107.0,101.6,0.578,0,11/14/2019
Milwaukee Bucks,Chicago Bulls,0021900163,124,0.7,0.473,0.35,0.719,47.7,22.1,13.7,6.8,5.6,7.5,110.6,103.0,0.582,115,0.364,0.435,0.324,0.729,41.3,22.2,14.4,9.2,4.0,-2.5,103.3,105.8,0.532,1,11/14/2019
Denver Nuggets,Brooklyn Nets,0021900166,101,0.7,0.43,0.346,0.772,45.7,24.8,14.0,7.8,5.1,2.3,105.5,103.5,0.525,93,0.4,0.466,0.378,0.731,45.0,21.8,16.9,6.6,5.0,-2.0,110.5,112.2,0.573,1,11/14/2019
New Orleans Pelicans,LA Clippers,0021900164,132,0.2,0.46,0.361,0.717,42.6,24.8,16.6,8.3,4.6,-5.0,108.2,113.2,0.563,127,0.636,0.45,0.322,0.771,47.6,20.7,16.0,6.7,5.1,3.6,107.5,103.5,0.549,1,11/14/2019
Golden State Warriors,Boston Celtics,0021900173,100,0.167,0.435,0.327,0.859,42.1,23.8,14.2,7.5,3.7,-10.5,106.6,117.3,0.543,105,0.9,0.457,0.37,0.791,45.3,24.2,11.3,7.5,6.4,9.0,113.8,104.7,0.568,0,11/15/2019
Los Angeles Lakers,Sacramento Kings,0021900174,99,0.818,0.478,0.327,0.741,45.8,26.4,14.7,7.7,7.2,9.7,108.5,99.6,0.558,97,0.4,0.444,0.371,0.746,42.5,21.7,16.6,7.7,5.1,-4.7,106.7,111.1,0.55,1,11/15/2019
Orlando Magic,San Antonio Spurs,0021900168,111,0.364,0.421,0.285,0.786,47.7,22.7,13.4,8.3,6.8,0.3,100.8,100.7,0.511,109,0.455,0.462,0.34,0.783,47.3,23.4,14.6,5.4,5.2,-1.8,109.6,111.0,0.552,1,11/15/2019
Houston Rockets,Indiana Pacers,0021900169,111,0.727,0.441,0.336,0.768,44.2,20.7,15.1,7.6,5.4,2.4,111.0,108.4,0.571,102,0.636,0.474,0.345,0.835,44.6,25.6,13.5,7.2,5.4,5.4,108.9,103.1,0.553,1,11/15/2019
Minnesota Timberwolves,Washington Wizards,0021900171,116,0.636,0.44,0.309,0.76,43.4,21.9,14.7,9.3,5.7,0.9,107.4,106.1,0.544,137,0.222,0.461,0.345,0.826,41.0,24.8,14.6,6.1,4.7,-4.2,110.4,114.8,0.56,0,11/15/2019
Charlotte Hornets,Detroit Pistons,0021900167,109,0.364,0.45,0.369,0.72,40.1,23.4,17.3,6.7,3.6,-6.7,104.1,110.9,0.554,106,0.333,0.469,0.402,0.76,40.9,24.6,17.2,6.9,5.4,-3.6,108.6,112.1,0.578,1,11/15/2019
Oklahoma City Thunder,Philadelphia 76ers,0021900172,127,0.364,0.452,0.364,0.755,43.1,21.1,15.7,7.7,4.5,-0.7,103.2,103.8,0.554,119,0.636,0.462,0.328,0.734,46.0,25.0,17.5,9.4,5.8,2.6,105.3,102.6,0.55,1,11/15/2019
Memphis Grizzlies,Utah Jazz,0021900170,107,0.364,0.461,0.334,0.763,43.2,25.3,16.8,7.8,5.6,-8.3,103.6,111.6,0.548,106,0.727,0.46,0.373,0.752,44.1,20.0,16.5,6.9,3.7,5.0,104.5,99.9,0.568,1,11/15/2019
San Antonio Spurs,Portland Trail Blazers,0021900181,116,0.417,0.465,0.354,0.777,46.9,23.5,14.4,5.6,5.5,-1.8,110.0,111.4,0.554,121,0.333,0.441,0.358,0.815,44.6,16.9,14.1,6.0,5.8,-1.7,107.9,109.4,0.548,0,11/16/2019
Chicago Bulls,Brooklyn Nets,0021900175,111,0.333,0.433,0.333,0.739,41.2,22.2,14.7,9.5,3.8,-3.0,103.1,106.2,0.533,117,0.364,0.458,0.362,0.736,45.5,21.5,16.0,6.3,4.7,-2.5,108.9,111.3,0.562,0,11/16/2019
New York Knicks,Charlotte Hornets,0021900177,102,0.25,0.419,0.361,0.657,46.6,20.3,16.5,8.6,4.3,-9.7,100.3,110.0,0.511,103,0.417,0.45,0.369,0.715,40.3,23.3,16.8,7.0,3.6,-6.0,104.7,110.9,0.552,0,11/16/2019
LA Clippers,Atlanta Hawks,0021900182,150,0.583,0.458,0.331,0.771,46.5,21.2,15.9,6.6,5.2,2.9,108.6,105.4,0.557,101,0.364,0.46,0.301,0.706,43.1,22.9,17.3,8.5,5.1,-4.6,104.1,108.6,0.548,1,11/16/2019
Miami Heat,New Orleans Pelicans,0021900178,109,0.727,0.473,0.385,0.739,42.6,25.4,17.8,9.3,5.4,6.2,107.2,101.4,0.584,94,0.273,0.461,0.374,0.714,43.1,24.8,16.3,8.5,4.6,-4.1,109.8,113.8,0.566,1,11/16/2019
Indiana Pacers,Milwaukee Bucks,0021900176,83,0.583,0.472,0.333,0.827,44.4,25.5,13.8,6.8,5.1,4.2,108.3,103.7,0.553,102,0.727,0.473,0.338,0.719,48.0,22.1,14.3,6.9,5.4,7.5,110.5,102.9,0.581,0,11/16/2019
Dallas Mavericks,Toronto Raptors,0021900180,110,0.545,0.452,0.338,0.759,46.8,23.4,13.8,5.7,4.6,2.4,112.6,110.2,0.564,102,0.727,0.459,0.397,0.842,44.6,23.6,16.1,7.2,5.5,5.8,108.1,102.6,0.582,1,11/16/2019
Minnesota Timberwolves,Houston Rockets,0021900179,105,0.583,0.443,0.308,0.757,43.0,22.0,15.0,9.0,5.6,-0.8,107.2,107.5,0.546,125,0.75,0.438,0.333,0.776,44.2,20.1,14.6,7.8,5.2,2.9,111.0,107.9,0.569,0,11/16/2019
Los Angeles Lakers,Atlanta Hawks,0021900188,122,0.833,0.473,0.324,0.756,45.6,26.1,14.6,8.1,7.1,9.1,108.3,100.0,0.557,101,0.333,0.453,0.298,0.709,42.3,22.4,17.3,8.6,5.5,-8.1,103.1,111.1,0.542,1,11/17/2019
Orlando Magic,Washington Wizards,0021900185,125,0.417,0.42,0.295,0.787,47.9,22.7,13.1,8.1,6.7,0.4,102.1,101.9,0.514,121,0.3,0.469,0.346,0.818,41.5,25.8,14.4,6.4,4.7,-1.8,111.8,113.7,0.566,1,11/17/2019
Cleveland Cavaliers,Philadelphia 76ers,0021900183,95,0.364,0.435,0.318,0.798,45.5,20.1,14.4,8.0,3.5,-1.8,105.1,107.0,0.536,114,0.583,0.465,0.338,0.729,45.7,24.8,17.3,9.1,5.3,1.7,106.1,104.4,0.554,0,11/17/2019
Sacramento Kings,Boston Celtics,0021900184,100,0.364,0.443,0.375,0.757,42.8,22.1,16.8,7.7,4.6,-4.5,106.5,110.6,0.551,99,0.909,0.453,0.372,0.79,45.3,24.1,11.5,8.0,6.2,8.6,112.6,103.8,0.564,1,11/17/2019
Memphis Grizzlies,Denver Nuggets,0021900186,114,0.417,0.46,0.33,0.768,43.2,25.2,16.3,7.6,5.5,-7.5,103.5,111.0,0.546,131,0.727,0.43,0.341,0.761,47.2,24.9,13.3,7.5,4.9,2.8,105.2,102.5,0.521,0,11/17/2019
New Orleans Pelicans,Golden State Warriors,0021900187,108,0.25,0.461,0.38,0.713,42.3,24.7,16.5,8.7,4.4,-5.0,109.0,113.9,0.565,100,0.154,0.434,0.317,0.852,42.9,23.2,14.6,7.5,3.7,-10.0,105.7,116.0,0.541,1,11/17/2019
Chicago Bulls,Milwaukee Bucks,0021900192,101,0.308,0.426,0.325,0.762,42.0,21.5,15.0,9.3,3.6,-3.2,102.9,106.3,0.531,115,0.75,0.471,0.333,0.719,48.5,22.1,14.3,6.9,5.6,8.4,109.8,101.2,0.575,0,11/18/2019
New York Knicks,Cleveland Cavaliers,0021900189,123,0.231,0.422,0.358,0.666,47.1,20.6,16.2,8.4,4.1,-9.1,101.2,110.3,0.513,105,0.333,0.43,0.313,0.804,45.1,19.6,14.5,8.1,3.7,-3.2,104.1,107.5,0.531,1,11/18/2019
Phoenix Suns,Boston Celtics,0021900195,85,0.636,0.475,0.388,0.804,40.0,27.4,14.8,7.1,3.7,6.7,111.6,105.1,0.593,99,0.833,0.45,0.37,0.797,45.5,24.3,11.8,8.0,6.0,7.9,111.9,103.8,0.562,0,11/18/2019
Brooklyn Nets,Indiana Pacers,0021900190,86,0.417,0.458,0.349,0.749,44.8,22.0,15.8,6.5,5.0,-1.9,108.8,110.5,0.563,115,0.538,0.459,0.335,0.825,45.0,24.9,13.8,6.9,5.3,2.4,106.1,103.5,0.54,0,11/18/2019
LA Clippers,Oklahoma City Thunder,0021900197,90,0.615,0.464,0.347,0.788,46.6,21.7,16.2,6.8,5.7,6.3,111.0,104.4,0.568,88,0.417,0.458,0.368,0.768,42.4,21.1,15.4,7.6,4.4,0.0,104.9,104.8,0.564,1,11/18/2019
Houston Rockets,Portland Trail Blazers,0021900193,132,0.769,0.44,0.338,0.784,44.0,19.7,14.4,7.8,5.0,4.1,112.0,107.7,0.571,108,0.385,0.442,0.356,0.825,44.7,17.1,13.9,5.7,5.7,-1.2,108.4,109.5,0.551,1,11/18/2019
Utah Jazz,Minnesota Timberwolves,0021900196,102,0.667,0.455,0.363,0.761,44.1,19.7,16.3,6.7,3.9,4.5,104.5,100.2,0.564,112,0.538,0.443,0.309,0.756,43.2,22.1,15.2,8.9,5.5,-2.1,107.0,108.8,0.547,0,11/18/2019
Dallas Mavericks,San Antonio Spurs,0021900194,117,0.583,0.449,0.329,0.765,47.4,23.4,13.7,5.7,4.5,2.9,112.2,109.4,0.562,110,0.385,0.465,0.35,0.785,46.5,23.5,14.0,5.8,5.6,-2.0,110.1,111.7,0.555,1,11/18/2019
Toronto Raptors,Charlotte Hornets,0021900191,132,0.667,0.455,0.399,0.836,44.3,23.4,16.0,7.1,5.2,4.6,107.5,103.0,0.578,96,0.462,0.447,0.368,0.716,40.7,23.4,16.4,6.9,3.6,-5.5,105.3,111.0,0.551,1,11/18/2019
Los Angeles Lakers,Oklahoma City Thunder,0021900201,112,0.846,0.478,0.333,0.759,45.3,26.1,14.8,8.2,7.7,10.0,109.3,100.0,0.563,107,0.385,0.452,0.36,0.779,42.8,20.9,15.6,8.0,4.4,-0.2,104.0,104.0,0.56,1,11/19/2019
Sacramento Kings,Phoenix Suns,0021900200,120,0.417,0.442,0.377,0.761,43.2,22.1,16.5,7.7,4.8,-4.1,106.3,110.0,0.549,116,0.583,0.47,0.378,0.802,40.5,26.9,15.1,7.1,3.9,5.1,109.6,104.5,0.585,1,11/19/2019
Memphis Grizzlies,Golden State Warriors,0021900198,95,0.385,0.46,0.34,0.774,43.2,25.4,16.2,7.3,5.3,-8.2,104.0,112.1,0.55,114,0.143,0.432,0.315,0.851,42.9,23.2,14.4,7.5,3.7,-9.9,105.4,115.6,0.537,0,11/19/2019
New Orleans Pelicans,Portland Trail Blazers,0021900199,115,0.308,0.457,0.381,0.719,42.8,24.7,16.4,8.3,4.5,-4.1,109.1,113.0,0.564,104,0.357,0.44,0.352,0.818,44.5,17.8,14.1,5.8,5.6,-2.7,108.0,110.5,0.548,1,11/19/2019
Philadelphia 76ers,New York Knicks,0021900202,109,0.615,0.471,0.341,0.731,45.5,25.4,17.0,8.9,5.8,3.0,106.7,103.5,0.559,104,0.286,0.424,0.358,0.676,47.2,20.4,15.6,8.4,4.6,-7.2,103.0,110.2,0.515,1,11/20/2019
Chicago Bulls,Detroit Pistons,0021900209,109,0.286,0.424,0.327,0.763,42.4,21.7,15.0,9.1,3.8,-3.9,102.5,106.6,0.528,89,0.308,0.471,0.405,0.768,41.2,24.7,17.5,6.6,5.2,-3.5,108.7,112.1,0.581,1,11/20/2019
Brooklyn Nets,Charlotte Hornets,0021900205,101,0.385,0.45,0.347,0.74,44.5,21.8,15.4,6.2,5.2,-3.8,107.3,111.0,0.556,91,0.429,0.446,0.365,0.709,40.5,23.6,16.7,6.6,3.9,-7.6,104.8,112.7,0.551,1,11/20/2019
LA Clippers,Boston Celtics,0021900212,107,0.643,0.46,0.341,0.785,46.9,21.8,16.3,6.8,5.6,6.1,109.8,103.6,0.563,104,0.846,0.447,0.363,0.796,46.0,24.1,12.2,8.3,5.9,8.3,110.8,102.5,0.558,1,11/20/2019
Miami Heat,Cleveland Cavaliers,0021900206,124,0.75,0.479,0.384,0.747,43.0,25.4,18.2,9.6,5.3,6.9,107.8,101.2,0.587,100,0.308,0.433,0.327,0.778,44.9,19.5,14.9,7.6,3.5,-4.4,104.5,109.0,0.535,1,11/20/2019
Dallas Mavericks,Golden State Warriors,0021900208,142,0.615,0.453,0.336,0.76,47.0,23.8,13.7,5.6,4.4,3.2,112.8,109.7,0.566,94,0.2,0.435,0.314,0.851,43.4,23.8,14.4,7.3,4.1,-8.0,106.0,114.4,0.54,1,11/20/2019
